b8-b8a,(b8a-b7)/(b8a+b7),B5/B6,B4/b8a,(b8a-b4)/(b8a+b4),lg5,b8a/b9,B5/b9,B8/b8a,B3/B5,b8-b9,b3-b5,b8-b11,B3/B6,lg8a,(b8-b7)/(b8+b7),b8a-b9,(b8-b8a)/(b8+b8a),B7/b8a,B3/b8a,B5/B7,B3/B11,(b8-b5)/(b8+b5),b4-b8,b4-b6,(b8a-b5)/(b8a+b5),0.1494,0.0734,(b8-b4)/(b8+b4),B4/B7,B6/B8,b2-b5,B2/B12,b9/B11,b3-b4,B7/B12,B5/b8a,1/b11,(b8a-b11)/(b8a+b11),lg8,b6-b9,(b8-b9)/(b8+b9),B6/b8a,B2/b8a,B2/B7,b8-b12,(b8-b2)/(b8+b2),B6/B12,(b8a-b6)/(b8a+b6),(b8-b11)/(b8+b11),b8a-b12,b5-b8a,b2-b4,1/b3,lg4,B8/B12,b11-b12,B5/B12,b6-b8a,(b8-b6)/(b8+b6),b6-b7,B2/B6,B3/B8,b6-b8,b7-b11,B3/B12,0.0498,b9/B12,1/b4,B3,1/b9,b7-b9,B3/B4,B2/B8,b8a-b11,B3/B7,b3-b7,B6/B11,1/b12,b8a/B12,b5-b8,0.0755,0.1532,B7,B7/B8,B4/B8,B7/b9,B2/B3,B3/b9,B11/B12,B8/b9,B6/B7,B4/B6,lg11,b8a/B11,B2/b9,B12,(b8a-b3)/(b8a+b3),b5-b7,B11,B4/B11,lg2,lg3,b4-b5,B5/B11,(b8-b3)/(b8+b3),b3-b6,B5,B5/B8,(b8a-b2)/(b8a+b2),B6/b9,B8/B11,lg12,(b8-b12)/(b8+b12),B4/B12,B2/B11,lg9,B6,0.1554,B8,B2,0.1283,b9,b8a,b7-b8,b7-b8a,b2-b3,b4-b7,b9-b11,0.0911,1/b5,b9-b12,b5-b6,b2-b6,1/b8,1/b8a,B4,0.1366,0.1066,1/b7,lg7,(b8a-b9)/(b8a+b9),B2/B5,B4/b9,B4/B5,(b8a-b12)/(b8a+b12),1/b2,lg6,1/b6,B7/B11,B2/B4,0.1248,som,class,som
-0.0175,0.09408826,0.461842105,0.962962963,0.018867925,-0.866804342,0.996965099,0.35508346,0.911212582,1.883190883,-0.0181,0.062,-0.1141,0.869736842,-1.417809494,0.047841307,-0.0006,-0.046456066,0.828006088,0.67072552,0.430147059,0.450119169,0.43795036,0.0102,0.0378,0.474747475,0.258642766,0.397834912,-0.027612344,1.162990196,0.846325167,0.0348,0.382653061,0.673135853,-0.0576,0.594752187,0.356164384,3.404834866,-0.196821516,-1.341033246,-0.0457,-0.047972436,0.771182141,0.532724505,0.643382353,-0.0948,0.262122277,0.55393586,0.129189344,-0.241073315,-0.0773,-0.1269,-0.0848,7.56429652,-1.385610012,0.65451895,0.0193,0.255830904,-0.0451,0.083232811,-0.0112,0.690789474,0.736080178,-0.0276,-0.1305,0.481778426,0.187672493,0.72048105,5.268703899,0.1322,5.058168943,-0.0345,0.696522655,0.584632517,-0.0966,0.81004902,-0.031,0.5175349,3.644314869,0.718294461,-0.1094,0.317545748,0.266060606,0.1632,0.908685969,1.056792873,0.825493171,0.794251135,0.668689934,1.070335277,0.908447142,0.931372549,1.248684211,-1.879359927,0.671092952,0.531107739,0.2744,0.197084725,-0.093,0.2937,0.646237657,-1.021648005,-1.13795607,0.1196,0.239019408,0.152020526,-0.0198,0.0702,0.390868597,0.304865938,0.768841679,0.611508342,-1.780576391,-0.208810573,0.691690962,0.357507661,-1.420468002,0.152,0.257612667,0.1796,0.105,0.472031963,0.1977,0.1971,-0.0164,-0.0339,-0.0272,0.0266,-0.096,0.489975942,14.24501425,-0.0767,-0.0818,-0.047,5.567928731,5.073566717,0.1898,0.282522996,0.311599176,6.12745098,-1.270196367,-0.001519757,1.495726496,0.960040465,2.703703704,-0.163944857,9.523809524,-1.222260176,6.578947368,0.55566905,0.553213909,0.262295082,22.32,3,22
-0.0238,0.07291949,0.446153846,0.967155129,0.016696635,-0.864012427,1.016957862,0.357656732,0.879737241,1.890804598,-0.0205,0.062,-0.1001,0.843589744,-1.42135459,0.008982904,0.0033,-0.063978495,0.864072764,0.664982314,0.407017544,0.479941648,0.428805909,0.0173,0.0354,0.479626168,0.268886044,0.393775372,-0.047332421,1.119298246,0.89603676,0.0346,0.416966787,0.709700948,-0.0598,0.684273709,0.351692774,3.646973012,-0.161618301,-1.317173843,-0.0386,-0.055600759,0.788276908,0.52652855,0.609356725,-0.0758,0.251167805,0.6242497,0.118395027,-0.223287977,-0.052,-0.1283,-0.0872,7.598784195,-1.392645033,0.696678671,0.0243,0.278511405,-0.0419,0.054831869,-0.015,0.667948718,0.755887421,-0.0181,-0.1032,0.526610644,0.182152714,0.778711485,5.224660397,0.1316,5.138746146,-0.0236,0.687565308,0.598506605,-0.0763,0.769590643,-0.0394,0.56892779,4.00160064,0.791916767,-0.1045,0.308934338,0.270909091,0.171,0.982194141,1.099368179,0.878725591,0.791793313,0.676258993,1.097238896,0.894655704,0.912280702,1.226923077,-1.779573012,0.721735959,0.535457348,0.2499,0.201213961,-0.1014,0.2742,0.698030635,-1.018192782,-1.135403561,0.1218,0.253829322,0.139025188,-0.0244,0.0696,0.399770247,0.310162198,0.801644399,0.634938001,-1.660484837,-0.178773585,0.765906363,0.380014588,-1.40675237,0.156,0.238733252,0.1741,0.1042,0.416381279,0.1946,0.1979,-0.0031,-0.0269,-0.0274,0.0204,-0.0796,0.424485432,14.36781609,-0.0553,-0.0864,-0.0518,5.743825388,5.0530571,0.1914,0.246386334,0.339052848,5.847953216,-1.303774353,0.008407643,1.497126437,0.983556012,2.75,-0.116123269,9.596928983,-1.239348725,6.41025641,0.623632385,0.544409613,0.31557377,22.32,3,22
-0.0225,0.07176096,0.476076555,1.00274223,-0.001369238,-0.909846137,0.994997726,0.361982719,0.897166362,1.786432161,-0.0236,0.0626,-0.0889,0.850478469,-1.515260149,0.017625713,-0.0011,-0.054203806,0.866087751,0.649908592,0.42005277,0.498597475,0.42297934,0.0231,0.0522,0.466487936,0.448143406,0.465493911,-0.05556892,1.157783641,0.851757514,0.036,0.449630494,0.771037868,-0.0772,0.737067289,0.363802559,3.50631136,-0.131746032,-1.414267726,-0.0527,-0.056703508,0.76416819,0.52833638,0.610026385,-0.0608,0.258736775,0.650330611,0.133678756,-0.18463136,-0.0383,-0.1392,-0.1038,7.032348805,-1.517995741,0.763516142,0.0281,0.309607157,-0.0516,0.080055021,-0.0223,0.69138756,0.724401426,-0.0291,-0.0957,0.553092182,0.274149034,0.855309218,4.557885141,0.1422,4.547521601,-0.0304,0.648131267,0.588894549,-0.0664,0.750395778,-0.0473,0.586255259,3.889537145,0.851030727,-0.1167,0.431646932,0.397575758,0.1895,0.965359144,1.117677025,0.861755343,0.812939522,0.646657572,1.109295994,0.89267849,0.8823219,1.312200957,-1.835365919,0.767180926,0.525693497,0.2571,0.212188366,-0.1099,0.2852,0.769284712,-1.067187835,-1.180497608,0.1398,0.279102384,0.159822747,-0.025,0.0796,0.405501783,0.30861244,0.760345612,0.68828892,-1.695208544,-0.134097927,0.85336445,0.405329593,-1.52027722,0.1672,0.392813642,0.1963,0.1156,0.447773973,0.2199,0.2188,-0.0068,-0.0293,-0.0266,0.0299,-0.0653,0.443731623,12.56281407,-0.0372,-0.0876,-0.0516,5.094243505,4.570383912,0.2194,0.392247043,0.41592313,5.277044855,-1.384292297,-0.002507408,1.452261307,0.997726239,2.756281407,-0.080479092,8.650519031,-1.287392762,5.980861244,0.664446003,0.526891522,0.441939891,25.32,3,25
-0.0207,0.078358209,0.493498049,0.955017301,0.02300885,-0.893049927,0.99802664,0.374444993,0.897676718,1.707509881,-0.0211,0.0537,-0.0946,0.842652796,-1.440913642,0.024541608,-0.0004,-0.053920292,0.85467128,0.640632724,0.438982071,0.469225199,0.410485437,0.0116,0.0394,0.454349389,0.280409731,0.380243572,-0.03094984,1.117408907,0.8469163,0.0313,0.427091633,0.733888487,-0.0636,0.688844622,0.375185368,3.620564808,-0.154440961,-1.349738677,-0.0489,-0.054905022,0.760257044,0.52990608,0.620011567,-0.0694,0.257617729,0.612749004,0.136197697,-0.206640454,-0.0487,-0.1264,-0.086,7.716049383,-1.400574195,0.723505976,0.0252,0.302390438,-0.0485,0.082886106,-0.0191,0.697009103,0.713656388,-0.0278,-0.1033,0.516334661,0.240110396,0.807569721,5.175983437,0.1296,4.933399112,-0.0298,0.670807453,0.59030837,-0.0739,0.749566223,-0.0433,0.556842867,3.984063745,0.805976096,-0.1057,0.341227126,0.297575758,0.1729,0.952092511,1.063876652,0.852984706,0.827160494,0.639368525,1.100398406,0.895905279,0.889531521,1.256176853,-1.789624853,0.732440261,0.528860385,0.251,0.21904188,-0.097,0.2762,0.699493121,-1.031134897,-1.126893888,0.1173,0.274800869,0.167095116,-0.0242,0.0759,0.417951542,0.30726979,0.758756783,0.657494569,-1.66576083,-0.160425335,0.769721116,0.388124547,-1.442696975,0.1538,0.288063337,0.1816,0.1072,0.422089041,0.2027,0.2023,-0.0087,-0.0294,-0.0224,0.0203,-0.0735,0.427425822,13.17523057,-0.0483,-0.0779,-0.0466,5.50660793,4.943153732,0.1932,0.295663601,0.323953329,5.783689994,-1.311982985,-0.000987654,1.412384717,0.953132708,2.545454545,-0.10743437,9.328358209,-1.229946242,6.501950585,0.625995655,0.554865424,0.328551913,24.76,3,25
-0.0188,0.062660144,0.476470588,0.992547128,0.003740374,-0.952270039,0.985313175,0.38488121,0.917580009,1.87654321,-0.0222,0.0781,-0.1324,0.894117647,-1.557936428,0.019732034,-0.0034,-0.042981253,0.882069268,0.733011837,0.442842942,0.489318115,0.402815013,0.0171,0.0394,0.438209332,0.492957746,0.634641407,-0.039247188,1.125248509,0.893454372,0.0409,0.402726146,0.677494879,-0.0592,0.623296159,0.39061815,2.926543752,-0.199368199,-1.472253675,-0.0445,-0.050362976,0.81981587,0.569925471,0.64612326,-0.1135,0.233716475,0.579306072,0.099012286,-0.240290381,-0.0947,-0.139,-0.0964,5.980861244,-1.55009061,0.648389095,0.0189,0.276022305,-0.0411,0.056270502,-0.0142,0.695187166,0.798853321,-0.0223,-0.1405,0.517967782,0.361545538,0.71716233,4.416961131,0.1672,4.319654428,-0.0303,0.738515901,0.621118012,-0.1136,0.831013917,-0.034,0.547263682,3.097893432,0.706629492,-0.1202,0.586652314,0.453939394,0.2012,0.96129957,1.081700908,0.869114471,0.777511962,0.72224622,1.058550186,0.904103672,0.929423459,1.210695187,-2.144289124,0.66754463,0.561555076,0.3228,0.154060207,-0.1121,0.3417,0.662569505,-1.128596013,-1.287392762,0.1373,0.260755048,0.111819389,-0.0198,0.0891,0.42570473,0.273945825,0.807775378,0.612525607,-2.036384182,-0.21330577,0.701363073,0.380450688,-1.573690403,0.187,0.463459196,0.2093,0.13,0.609018265,0.2315,0.2281,-0.0081,-0.0269,-0.0372,0.0252,-0.1102,0.619353114,11.22334456,-0.0913,-0.0979,-0.057,4.777830865,4.384042087,0.2264,0.477660972,0.551818806,4.970178926,-1.436014036,-0.007397737,1.459034792,0.977969762,2.540965208,-0.171900526,7.692307692,-1.373327574,5.347593583,0.588820603,0.574204947,0.521857923,25.51,3,26
-0.0233,0.09246417,0.476600323,0.96064325,0.020073387,-0.950058938,1.015470563,0.380747744,0.90139653,1.900677201,-0.0197,0.0798,-0.132,0.905863367,-1.596076771,0.040801368,0.0036,-0.051858446,0.830723656,0.712653407,0.451349975,0.488115942,0.412466844,0.014,0.0411,0.454601416,0.496798976,0.642760487,-0.031818182,1.156393276,0.872769953,0.043,0.397823458,0.674492754,-0.0586,0.593409915,0.374947101,2.898550725,-0.186994667,-1.488936317,-0.0468,-0.044200135,0.786711807,0.556919171,0.670402445,-0.1178,0.236215902,0.561970979,0.119374704,-0.23655914,-0.0945,-0.1477,-0.0954,5.93824228,-1.55285738,0.643893591,0.0142,0.26783555,-0.0504,0.067936826,-0.0104,0.707907477,0.790610329,-0.0271,-0.1487,0.509068924,0.356945722,0.703446191,4.405286344,0.1684,4.297378599,-0.0364,0.74185022,0.617840376,-0.1087,0.857870606,-0.0279,0.53884058,3.022974607,0.7143289,-0.1244,0.603875135,0.503636364,0.1963,0.921596244,1.0657277,0.843575419,0.781472684,0.723678556,1.042926239,0.915341642,0.947019868,1.221086606,-2.163654944,0.684927536,0.565535024,0.3308,0.167778601,-0.1077,0.345,0.657971014,-1.135403561,-1.292560941,0.1384,0.256811594,0.116937598,-0.0175,0.0886,0.415962441,0.284588203,0.798882682,0.617391304,-2.081449192,-0.216623759,0.686215236,0.381449275,-1.579270828,0.1859,0.470767357,0.213,0.1316,0.618436073,0.2327,0.2363,-0.0167,-0.04,-0.0368,0.0307,-0.1123,0.640737771,11.28668172,-0.0981,-0.0973,-0.0543,4.694835681,4.231908591,0.227,0.501971091,0.544269046,5.094243505,-1.414267726,0.007675906,1.485327314,0.975504942,2.562076749,-0.166637277,7.598784195,-1.368512104,5.379236148,0.568985507,0.579735683,0.488387978,24.76,3,25
-0.0191,0.085434517,0.474002418,0.959855661,0.020483314,-0.904417588,1.017906336,0.359963269,0.913847542,1.678571429,-0.0152,0.0532,-0.0676,0.795646917,-1.528504374,0.040575244,0.0039,-0.045015319,0.842580063,0.593594948,0.419700214,0.487046632,0.441992883,0.0102,0.0474,0.477507498,0.405889885,0.393775372,-0.024554646,1.139186296,0.816386969,0.0332,0.468317247,0.806069578,-0.0812,0.783885858,0.353631033,3.70096225,-0.098597276,-1.442251058,-0.0524,-0.036156042,0.746053225,0.50338295,0.597430407,-0.0357,0.289624443,0.694083089,0.145440455,-0.142978003,-0.0166,-0.1433,-0.1012,7.598784195,-1.488032403,0.850188838,0.0319,0.328997063,-0.0563,0.101086957,-0.0214,0.674727932,0.649555775,-0.0372,-0.0834,0.552245069,0.263109476,0.913973982,4.69924812,0.1316,4.591368228,-0.031,0.618421053,0.550839092,-0.0485,0.704496788,-0.0552,0.612139156,4.196391104,0.930339908,-0.1242,0.388589882,0.415151515,0.1868,0.92201382,1.050345508,0.857667585,0.848024316,0.604224059,1.133864876,0.930211203,0.885438972,1.286577993,-1.75958862,0.820503331,0.512396694,0.2383,0.255024059,-0.1084,0.2702,0.787564767,-1.050049777,-1.135403561,0.1344,0.29015544,0.212447636,-0.0338,0.0784,0.386969398,0.330333033,0.759412305,0.749814952,-1.605456091,-0.080970742,0.892992027,0.413027387,-1.510706092,0.1654,0.380024361,0.2026,0.1116,0.404965753,0.2178,0.2217,-0.0158,-0.0349,-0.02,0.026,-0.0524,0.39347768,12.75510204,-0.0205,-0.087,-0.0538,4.935834156,4.51059991,0.2128,0.433639947,0.403568977,5.353319058,-1.37245163,0.00887372,1.423469388,0.977043159,2.714285714,-0.036086957,8.960573477,-1.279648668,6.045949214,0.691339748,0.52443609,0.423497268,26.07,3,26
-0.022,0.076615922,0.478545888,0.973574409,0.013389711,-0.913004832,0.99630485,0.370900693,0.89800649,1.830635118,-0.0228,0.0667,-0.0979,0.876042908,-1.501163729,0.02297333,-0.0008,-0.053737176,0.857672694,0.681502086,0.434054054,0.504115226,0.413868613,0.0163,0.0422,0.457432432,0.387964149,0.49797023,-0.040376517,1.135135135,0.866288074,0.0347,0.429906542,0.742455418,-0.063,0.691588785,0.37227631,3.429355281,-0.149615612,-1.402779564,-0.0487,-0.055582643,0.777932313,0.533147891,0.621621622,-0.0738,0.254940071,0.62728972,0.124902216,-0.201730888,-0.0518,-0.1354,-0.095,6.802721088,-1.475403463,0.72411215,0.0241,0.300186916,-0.0479,0.07164592,-0.0172,0.68533969,0.758905524,-0.0259,-0.1066,0.54953271,0.280588776,0.809345794,4.761904762,0.147,4.618937644,-0.0315,0.7,0.5937016,-0.0759,0.794594595,-0.038,0.575445816,3.738317757,0.80635514,-0.1134,0.425188375,0.378787879,0.185,0.955085183,1.084150749,0.854503464,0.782312925,0.678983834,1.090093458,0.894688222,0.907027027,1.251489869,-1.868416819,0.739711934,0.531177829,0.2675,0.189412738,-0.1047,0.2916,0.720164609,-1.064620144,-1.200937694,0.1297,0.275377229,0.137070737,-0.0208,0.0803,0.414558596,0.304505594,0.775057737,0.664266118,-1.74618742,-0.160017346,0.785046729,0.394375857,-1.504795559,0.1678,0.372107186,0.1937,0.115,0.466038813,0.2165,0.2157,-0.0087,-0.0307,-0.032,0.025,-0.0751,0.471531676,12.45330012,-0.051,-0.0875,-0.0528,5.162622612,4.636068614,0.21,0.375164258,0.420041181,5.405405405,-1.364576175,-0.001850995,1.432129514,0.969976905,2.615193026,-0.107201987,8.695652174,-1.289976295,5.959475566,0.634430727,0.547619048,0.411202186,27.2,3,27
-0.0187,0.084137192,0.492546213,0.965892239,0.017349761,-0.923344023,0.985387238,0.402338042,0.907563025,1.830508475,-0.0217,0.0686,-0.1354,0.901610018,-1.440913642,0.035825106,-0.003,-0.04845815,0.844784973,0.747404844,0.483323581,0.473981191,0.379413974,0.0118,0.0277,0.42014742,0.294494238,0.526387009,-0.031134565,1.143358689,0.913398693,0.0372,0.38946684,0.643573668,-0.0442,0.555591678,0.408304498,3.134796238,-0.223863418,-1.358460647,-0.0376,-0.055798406,0.828966881,0.592189817,0.700994734,-0.124,0.210283454,0.545188557,0.093513514,-0.269399125,-0.1053,-0.1197,-0.0756,6.613756614,-1.410287175,0.596879064,0.0114,0.268530559,-0.0346,0.045260461,-0.0032,0.7143709,0.823529412,-0.0159,-0.1481,0.491547464,0.30174793,0.667425228,5.117707267,0.1512,4.870920604,-0.0344,0.773797339,0.652505447,-0.1167,0.884727911,-0.0197,0.525705329,3.250975293,0.657672302,-0.101,0.476856835,0.297575758,0.1709,0.930827887,1.064270153,0.832440331,0.792328042,0.736483195,1.037061118,0.894301023,0.9812756,1.165175909,-2.015278565,0.634169279,0.583536288,0.3076,0.144554455,-0.0883,0.319,0.612539185,-1.085136345,-1.218845979,0.1128,0.258934169,0.096774194,-0.0165,0.0826,0.449891068,0.256131636,0.816853385,0.575548589,-1.953072859,-0.252442997,0.635240572,0.375548589,-1.454310542,0.1677,0.303897686,0.1836,0.1198,0.54423516,0.2053,0.2023,-0.0127,-0.0314,-0.0314,0.0245,-0.1137,0.578722267,12.10653753,-0.1023,-0.0851,-0.0479,5.446623094,4.943153732,0.1954,0.308804205,0.419354839,5.851375073,-1.303342659,-0.007360157,1.450363196,0.951777886,2.365617433,-0.206511081,8.347245409,-1.28954563,5.963029219,0.535736677,0.613101331,0.31489071,28.7,3,29
-0.0202,0.070985527,0.463312369,0.981552982,0.009309374,-0.949173888,0.994453925,0.377133106,0.913341913,1.932126697,-0.0215,0.0824,-0.1324,0.895178197,-1.581133344,0.025776921,-0.0013,-0.04529148,0.867438867,0.732732733,0.4371909,0.49464234,0.413209426,0.0159,0.038,0.45007776,0.508322663,0.658998647,-0.035997283,1.131552918,0.896195397,0.0434,0.408175906,0.678830003,-0.058,0.626200062,0.379236379,2.896032436,-0.193983402,-1.488484329,-0.0436,-0.048066175,0.818532819,0.565422565,0.651829871,-0.11,0.235277053,0.590895014,0.099787686,-0.237190971,-0.0898,-0.1447,-0.097,5.854800937,-1.561173052,0.659337256,0.0224,0.273768969,-0.0423,0.054743622,-0.0114,0.690775681,0.80225458,-0.0221,-0.1431,0.528956333,0.355105796,0.725921338,4.370629371,0.1708,4.266211604,-0.0322,0.746503497,0.619069986,-0.1122,0.84470821,-0.0314,0.552562989,3.096934035,0.721895324,-0.1245,0.606027987,0.484242424,0.2022,0.949741663,1.07468295,0.862627986,0.771662763,0.728668942,1.069371322,0.908276451,0.943620178,1.199161426,-2.16542354,0.675065161,0.562286689,0.3229,0.154246101,-0.1138,0.3453,0.662612221,-1.136254414,-1.302910998,0.1404,0.256009267,0.109721136,-0.02,0.0884,0.415218412,0.277610304,0.813993174,0.616565306,-2.036942167,-0.205300485,0.708578507,0.381697075,-1.587194785,0.1908,0.481120585,0.2129,0.1318,0.619292237,0.2344,0.2331,-0.0107,-0.0309,-0.039,0.0266,-0.1109,0.619620422,11.31221719,-0.0885,-0.1024,-0.059,4.697040864,4.29000429,0.2288,0.50131406,0.577899794,4.945598417,-1.440467947,-0.002780749,1.490950226,0.976109215,2.588235294,-0.161510791,7.587253414,-1.390005469,5.241090147,0.585577758,0.576048951,0.528688525,27.76,3,28
-0.0242,0.08825093,0.49118541,0.973131412,0.013617232,-0.915257549,0.996107056,0.393187348,0.881778212,1.826732673,-0.025,0.0668,-0.1388,0.897264438,-1.451627088,0.025568182,-0.0008,-0.062824507,0.837811431,0.721055203,0.471137026,0.462261196,0.38155377,0.0187,0.0347,0.433975482,0.318822023,0.50202977,-0.049249407,1.161516035,0.911357341,0.0346,0.373462783,0.643595365,-0.0516,0.555016181,0.394723986,3.131850924,-0.21870229,-1.34494868,-0.041,-0.064766839,0.803615046,0.563751832,0.672886297,-0.1285,0.220006759,0.53236246,0.108884074,-0.277711084,-0.1043,-0.1239,-0.0838,6.775067751,-1.427122561,0.584142395,0.0103,0.261488673,-0.0402,0.046376812,-0.007,0.701519757,0.817728532,-0.016,-0.1478,0.477669903,0.285188592,0.665048544,5.020080321,0.1476,4.866180049,-0.034,0.740963855,0.63933518,-0.1146,0.860641399,-0.0239,0.515189477,3.236245955,0.662459547,-0.0997,0.42949408,0.312121212,0.1715,0.950138504,1.103601108,0.834549878,0.781842818,0.718248175,1.033333333,0.878345499,0.959183673,1.210942249,-2.016937916,0.641089884,0.561557178,0.309,0.162077775,-0.0907,0.3193,0.623864704,-1.066332047,-1.203494502,0.1184,0.253053555,0.100274307,-0.0169,0.0808,0.447645429,0.27897532,0.800486618,0.565299092,-1.960624694,-0.262512768,0.644660194,0.361415597,-1.455205485,0.1645,0.305115713,0.1805,0.1154,0.545091324,0.2055,0.2047,-0.009,-0.0332,-0.0322,0.0277,-0.1138,0.582464582,12.37623762,-0.1035,-0.0837,-0.0491,5.540166205,4.885197851,0.1992,0.288436268,0.397391901,5.83090379,-1.305933327,-0.001950268,1.428217822,0.969343066,2.465346535,-0.203036792,8.665511265,-1.275780172,6.079027356,0.537112433,0.579317269,0.318989071,27.2,3,27
-0.0211,0.09,0.486197183,0.950633464,0.025307951,-0.93985916,1.009704455,0.380679312,0.907820009,1.763615295,-0.0189,0.0659,-0.1082,0.857464789,-1.561635714,0.041865129,0.0022,-0.048316922,0.834862385,0.664919179,0.451596023,0.48164557,0.413124787,0.0098,0.0401,0.452411168,0.436619718,0.533152909,-0.023037142,1.138670853,0.854186718,0.0357,0.422145329,0.717405063,-0.0654,0.661245675,0.377020533,3.164556962,-0.159845843,-1.465513986,-0.0492,-0.043498274,0.775447794,0.532983836,0.63840921,-0.0812,0.260157671,0.614186851,0.126476378,-0.206567392,-0.0601,-0.1426,-0.0956,6.570302234,-1.509796065,0.719031142,0.027,0.298615917,-0.0514,0.078640021,-0.0136,0.687323944,0.732435034,-0.0303,-0.1249,0.526643599,0.335786569,0.784429066,4.595588235,0.1522,4.411116012,-0.0356,0.699448529,0.587102984,-0.0871,0.796441654,-0.0389,0.561708861,3.460207612,0.792041522,-0.1215,0.500538213,0.458787879,0.1911,0.919634264,1.047160731,0.84296427,0.801576873,0.671371857,1.093425606,0.916629907,0.928833072,1.225915493,-1.998749113,0.724367089,0.538156154,0.289,0.201259512,-0.1048,0.316,0.688607595,-1.094522804,-1.223113896,0.1313,0.273101266,0.154444444,-0.0253,0.0863,0.415303176,0.304645198,0.782973092,0.657594937,-1.854936002,-0.163446055,0.752941176,0.386075949,-1.551473677,0.1775,0.434226553,0.2078,0.122,0.535673516,0.2267,0.2289,-0.0167,-0.0378,-0.0302,0.0265,-0.0893,0.52900294,11.58748552,-0.0623,-0.0912,-0.0555,4.812319538,4.368719965,0.2176,0.467805519,0.486616335,5.232862376,-1.391325035,0.004828797,1.413673233,0.959858844,2.521436848,-0.116045569,8.196721311,-1.331909713,5.633802817,0.604746835,0.560661765,0.452868852,26.26,3,26
-0.0113,0.070874289,0.496444732,1.048309179,-0.023584906,-0.897151632,0.975954738,0.362093352,0.945410628,1.635416667,-0.0164,0.0488,-0.0757,0.811893988,-1.461924923,0.042899014,-0.0051,-0.028060591,0.86763285,0.606763285,0.427616927,0.462785556,0.436330275,0.0213,0.0623,0.458773784,0.432778489,0.353179973,-0.05161134,1.208240535,0.790495657,0.032,0.444081633,0.781503316,-0.0914,0.733061224,0.371014493,3.684598379,-0.134615385,-1.411613565,-0.0574,-0.040215792,0.747342995,0.525603865,0.605790646,-0.0493,0.285385878,0.631428571,0.144594968,-0.162063798,-0.038,-0.1302,-0.1082,7.961783439,-1.507067545,0.79877551,0.0264,0.313469388,-0.0523,0.117009132,-0.0249,0.703296703,0.641798671,-0.041,-0.0918,0.512653061,0.248390064,0.865714286,4.608294931,0.1256,4.71475719,-0.0325,0.578801843,0.555952989,-0.0644,0.699331849,-0.054,0.570007369,4.081632653,0.844897959,-0.1189,0.358449946,0.326060606,0.1796,0.917731221,1.108840061,0.846770391,0.866242038,0.592173503,1.107755102,0.922677982,0.861358575,1.402714932,-1.765567407,0.762711864,0.512965582,0.245,0.244738425,-0.1028,0.2714,0.799557848,-1.038021584,-1.109865151,0.1402,0.282977155,0.218176159,-0.0291,0.0768,0.392437404,0.310956301,0.729372937,0.721075903,-1.637106216,-0.111867484,0.885714286,0.400884304,-1.484870657,0.1547,0.345310597,0.1957,0.1088,0.408390411,0.2121,0.207,-0.0161,-0.0274,-0.0168,0.0374,-0.0593,0.41138733,13.02083333,-0.0329,-0.0779,-0.0459,5.109862034,4.830917874,0.217,0.388304862,0.330130405,5.567928731,-1.341033246,-0.012168933,1.416666667,1.02310231,2.825520833,-0.084070796,9.191176471,-1.233791547,6.464124111,0.661753869,0.501382488,0.37431694,26.07,3,26
-0.0213,0.090148699,0.475153546,0.962489344,0.019113814,-0.934517918,1.015144959,0.368238858,0.909207161,1.776733255,-0.0178,0.0661,-0.102,0.844221106,-1.588128442,0.042776827,0.0035,-0.047555258,0.834612106,0.644501279,0.434627171,0.479543292,0.429624665,0.0125,0.0467,0.467625899,0.489116517,0.526387009,-0.02846732,1.153217569,0.839662447,0.0345,0.419501929,0.732952743,-0.0746,0.68677657,0.362745098,3.17158262,-0.146753955,-1.490292656,-0.052,-0.040054005,0.76342711,0.509803922,0.610827375,-0.0718,0.281465906,0.628200631,0.134155185,-0.192962543,-0.0505,-0.1495,-0.1062,6.613756614,-1.54732638,0.748158541,0.0302,0.298491757,-0.0555,0.087155963,-0.0167,0.667783361,0.708860759,-0.0342,-0.1195,0.530340231,0.32474701,0.810592774,4.428697963,0.1512,4.327131112,-0.0353,0.669619132,0.560712611,-0.0807,0.772216547,-0.0446,0.568030447,3.507541214,0.822869169,-0.1282,0.474703983,0.493333333,0.1958,0.917955931,1.058602907,0.847252272,0.791005291,0.654262224,1.105927745,0.922977066,0.914708887,1.260748185,-1.994908876,0.744053283,0.517524881,0.2851,0.216174184,-0.1107,0.3153,0.716143356,-1.084282563,-1.218845979,0.1407,0.269901681,0.17037037,-0.0279,0.0851,0.398968589,0.324675325,0.774989182,0.676498573,-1.834853017,-0.144060995,0.792002806,0.379321281,-1.571832622,0.1791,0.461023143,0.2133,0.1196,0.533675799,0.2311,0.2346,-0.0175,-0.0388,-0.0316,0.03,-0.0842,0.51857792,11.75088132,-0.054,-0.094,-0.0595,4.688232536,4.262574595,0.2258,0.503942181,0.497597804,5.107252298,-1.412055797,0.007515568,1.405405405,0.977066205,2.653349001,-0.097171445,8.361204013,-1.338859406,5.58347292,0.620995877,0.529672276,0.484972678,25.69,3,26
